"ASVID"	"AS1A1"	"AS1A2"	"AS1A3"	"AS1B1"	"AS1B2"	"AS1B3"	"AS1C1"	"AS1C2"	"AS1C3"	"AS2A1"	"AS2A2"	"AS2A3"	"AS2B1"	"AS2B2"	"AS2B3"	"AS2C1"	"AS2C2"	"AS2C3"	"S3C1"	"S3C2"	"S3C3"
"2391"	"e8dd0b2e69d861f347ba8cca45f51fa4"	0	0	0	0	0	0	2	3	5	0	0	0	0	0	0	0	0	1	0	0	0
"2392"	"d818afe045a20c5f8cbdf649a7fbda1b"	0	0	0	0	4	3	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0
"2393"	"35ad00c9ea0cb28fc549268a4f2f8784"	2	0	0	0	0	0	0	0	0	2	0	2	2	2	1	0	0	0	0	0	0
"2394"	"5dbddb445c2da0b2b9b728dc7120435f"	0	0	0	0	0	0	2	3	0	0	0	0	0	0	5	0	0	1	0	0	0
"2395"	"e20360405a9081c3e0e6bce4ce522bda"	0	3	0	0	0	0	0	0	0	4	0	0	0	2	0	0	0	2	0	0	0
"2396"	"c7a26aef9aa911e9ff11e92b9f193d1c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	2	0	0
"2397"	"3d2d206d44cc8cc51a09e0e61f80da7d"	3	0	0	0	1	2	0	0	1	0	0	0	0	0	0	3	0	0	0	1	0
"2398"	"a1e3c96e498cdcd03f0f0c587e438201"	4	0	4	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
"2399"	"e88a28ef788c83eb9847dc0c119010dd"	0	2	0	0	0	2	0	0	0	4	0	0	3	0	0	0	0	0	0	0	0
"2400"	"bc3d684ab6185c4e81f294206746fb2a"	0	0	0	0	0	1	0	0	1	0	1	0	3	0	0	3	0	2	0	0	0
"2401"	"eafa5f1af0b613273f92919082f46ac1"	2	0	3	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0
"2402"	"3d5e6105c4b8a32f86284aee73b7a707"	0	2	0	0	4	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0
"2403"	"9345c7cc889f1d0c09843fc83dc45a8e"	0	0	0	0	0	0	0	0	0	4	4	0	0	0	3	0	0	0	0	0	0
"2404"	"83f0081184cab8d371dabb633772ee2a"	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	4	0	2	0	0
"2405"	"8db0d3750eb00dbc807d5cb7a2e3d431"	2	0	0	0	0	0	2	0	0	5	0	0	0	0	0	0	0	0	0	2	0
"2406"	"f6b43881fa4f127be8bd163f61eace05"	0	0	0	0	0	2	0	0	0	3	0	3	0	1	0	0	0	2	0	0	0
"2407"	"d57e0a2fbc4d865e4af644d12141b5e9"	3	2	0	0	0	4	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
"2408"	"2d5a372c538f1e2bdd74411e91a72f51"	0	0	0	2	0	1	0	1	3	0	3	0	0	0	0	0	0	0	0	1	0
"2409"	"20ae72d19f3e8b36b1802b2fe98ac2d0"	0	0	0	0	0	2	0	0	0	0	0	0	7	2	0	0	0	0	0	0	0
"2410"	"0146309d18370f1c849d2b83156aa3ff"	1	0	2	0	3	1	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0
"2411"	"f4b06d22876e5745d3c4c4c64539319c"	0	0	0	0	0	2	0	0	2	0	2	1	0	0	4	0	0	0	0	0	0
"2412"	"1894b9bf953b55506366cef3ae02b38a"	0	3	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2413"	"52db6505b5abbe6c64315d2746c1b6dd"	0	0	0	0	4	0	2	0	0	0	0	0	2	0	0	0	0	0	3	0	0
"2414"	"1a519eb67869f49b2bb8c1785d599cf5"	0	0	5	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
"2415"	"dcfbcb870feea125befc74bb0a2fe83f"	0	2	0	0	3	0	2	0	0	0	1	0	0	0	0	0	2	0	0	0	0
"2416"	"ac9561802a7ebcd4641b9121ad6c2869"	0	2	0	0	0	0	2	0	3	0	0	0	0	0	0	0	3	0	0	0	0
"2417"	"a306938e5a8da99ccd493473795d2f7d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	2	4	0
"2418"	"d7588240393f5b144367bb7e24ba41b3"	0	0	0	0	0	0	0	0	0	0	2	2	0	3	0	0	0	3	0	0	0
"2419"	"e5bf53844182c17a4c22d994bc03de54"	0	0	2	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0
"2420"	"593991e522a530f983a1c5625367d15e"	3	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0
"2421"	"fe7da71b7392dcfe45b3fa1f7887576e"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	1	0
"2422"	"b1213e6c5683b67fe28f2e024d838446"	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	3	0	0	3	0
"2423"	"6efe4431abbb9e16755b392b3239ed2c"	0	0	0	0	0	4	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0
"2424"	"497ee8ff7a1028de6d9b34784d4bc518"	4	0	0	2	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0
"2425"	"4c8eb8c9cfcdd8ae351258b8e4b41bea"	2	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	2	2	0	0
"2426"	"bc904960bce7d6c02a05745dccc65f4b"	0	0	0	0	5	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0
"2427"	"457b26c3afac7e78d666ebb303017c8b"	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	3	1	0	0
"2428"	"56b16405fe09b1bb21076ef00327e8e3"	0	0	0	0	0	2	0	0	0	0	0	0	2	2	0	2	0	2	0	0	0
"2429"	"fc7d68b16bd3d05a65f29f481cd1a5cd"	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	2	2	0	0	0
"2430"	"5f77b0bf1cd05163049e1be690d03ff5"	0	0	0	0	0	3	0	0	0	0	0	0	3	2	0	0	2	0	0	0	0
"2431"	"42dd78daec9fecfba77022f0609ecfba"	1	0	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	2	0	0	2
"2432"	"6aff8cd4f0c3cf1c873369ceed2cae54"	0	0	1	2	0	0	0	0	0	0	0	4	0	0	1	0	0	2	0	0	0
"2433"	"afc6aa05cec65beedc6ebb9fb1a06edf"	3	0	0	0	0	0	0	2	2	1	2	0	0	0	0	0	0	0	0	0	0
"2434"	"8ee6da5fc42757c218b63557760b49ce"	2	0	0	0	1	1	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0
"2435"	"1183d2fe001ce0b5207f1d1556804d48"	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	8	0	0	0	0	0
"2436"	"5c78d3801527bf5cdb92f7a739cca697"	2	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0
"2437"	"8331ae8bcfb7913c2c4929f08e5938eb"	0	0	2	1	2	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0
"2438"	"dbd87dc668f68002609b17ae0e289848"	0	0	0	4	0	0	0	0	0	0	2	0	2	0	0	2	0	0	0	0	0
"2439"	"4938bcf9d1c67f3b54f8dcef3391dfda"	0	0	3	0	2	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0
"2440"	"9db87f312858fdca6fd0b0c1d9dd1a41"	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	5	0
"2441"	"adeef09896cbb9655497053b269c2f41"	0	0	2	0	0	0	0	0	0	4	0	0	2	2	0	0	0	0	0	0	0
"2442"	"76f44051df95303fd7c4be07ce36f42f"	0	0	0	0	0	0	0	0	0	2	0	0	7	0	0	0	0	1	0	0	0
"2443"	"a89a33953f627e0ecac82db53677416f"	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	4	0	0
"2444"	"979ceb1cf58cd1731b71311cab6c310c"	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	4	0	0	0
"2445"	"2d347d0bcf79666ca2cab3c73d0b9598"	0	0	0	0	0	2	1	6	1	0	0	0	0	0	0	0	0	0	0	0	0
"2446"	"ce6b576edfb6dde66b630da009d6406f"	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	2	0	0	0	0	0
"2447"	"84caf09104b7e22aa7a9c2da7c7d3eaa"	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	3	0	0	0	3	0
"2448"	"3c6546de16c1c37a093306ca4f8a3669"	0	0	4	0	2	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0
"2449"	"48190697a436edebd89c266d6276a5ba"	2	1	0	0	0	0	0	0	0	0	3	0	0	3	1	0	0	0	0	0	0
"2450"	"747720cb112cf6e7644b6dcc401103c8"	0	2	0	2	1	0	0	2	0	1	1	1	0	0	0	0	0	0	0	0	0
"2451"	"92e0fe12fb14547d6e2dbe9b544a8e75"	0	0	0	2	0	3	0	0	0	0	0	0	2	0	0	0	0	1	0	2	0
"2452"	"78f33402c8617257e7ac988f88b1ebe8"	0	0	1	0	0	0	0	0	0	2	0	0	0	0	7	0	0	0	0	0	0
"2453"	"1b4e60d35cde7d0155ba57d23e90f979"	0	0	0	0	0	1	0	0	0	4	2	0	0	0	0	0	2	1	0	0	0
"2454"	"c493a4e853724d5c8550bea7640d19c4"	0	0	0	0	0	3	0	0	3	0	2	0	0	0	0	0	1	0	0	1	0
"2455"	"3edb26aedf3037e5148fb58259c35953"	0	0	2	0	0	0	0	0	0	0	0	2	5	0	0	1	0	0	0	0	0
"2456"	"30e68d1d4186c09951701b2ff9d757f0"	2	0	0	0	0	0	0	0	0	4	0	1	0	3	0	0	0	0	0	0	0
"2457"	"657e494895eb40b006102dbf609a00c8"	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	6	0	0	0
"2458"	"328ca063c9b2e64f13a8ce4da3ddf009"	0	0	0	0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0
"2459"	"46ea8721b4dcc1aa450563a576973dd6"	0	0	0	2	0	0	2	0	0	0	0	0	1	5	0	0	0	0	0	0	0
"2460"	"6e84180021bda22e6df90667e999e0b8"	0	0	0	0	0	0	0	0	0	2	3	2	0	0	0	3	0	0	0	0	0
"2461"	"dae7e77f24d57cd6a18f941fe0c71cc8"	0	0	0	2	0	0	0	0	0	0	0	5	0	3	0	0	0	0	0	0	0
"2462"	"0f5a47fc2411daab8d4a1f1918fb919e"	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	4	0	0	2	0	0
"2463"	"85db59a6745812cf3312523c3454690f"	3	2	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2464"	"25bc1569d895d46f4f48e54614dbed97"	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	3	4	0	0	0
"2465"	"cf2b787453228c9be2a814f1ab71bdc6"	0	0	0	2	0	0	0	0	2	0	0	0	3	0	3	0	0	0	0	0	0
"2466"	"3e841eb5a8dc6d2c3aff1d59c690accd"	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0
"2467"	"7d3c756fa002e5bf0c15dea813694784"	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	3	4	0	0	0
"2468"	"e5e73680923b5836d54d28d4553f67a7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	2	3	0	0
"2469"	"91bcd227e66ccf8e0ab7260df49662ca"	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	2	0	0	0	0	0
"2470"	"a8e973a79524ee65611194c3a2d6f519"	0	0	0	0	0	0	5	0	4	0	0	0	0	0	0	1	0	0	0	0	0
"2471"	"8090b63e3b85ab8a40f9e0ce2a76d10d"	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2472"	"edd84884f9222fd2d57886f4b120e803"	0	0	0	0	0	4	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0
"2473"	"251df4bab6b88dc88a7eff2a056eb102"	0	0	0	0	0	0	0	0	2	0	0	3	2	1	2	0	0	0	0	0	0
"2474"	"da4a092466886ee97d7dee2626e35d2e"	0	0	0	0	0	0	0	3	7	0	0	0	0	0	0	0	0	0	0	0	0
"2475"	"0f9c2071bb835fcf96835ddbb5bae7c1"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
"2476"	"1f9b6422ff6d0cd7a40818c32f1c1b48"	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	3	0	0	0
"2477"	"1b379f30d7f94fa781fe4a701dbf3cff"	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	3	3	0	0	0
"2478"	"a2cf8f27655dddc2576901893dafdeca"	2	0	0	0	0	0	1	0	0	0	0	2	0	0	3	0	0	0	2	0	0
"2479"	"c281b1494bedec7677dbfe93da4c8b88"	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2480"	"5fbab2ceda8e055d9b176f9570226889"	2	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
"2481"	"1da724d15e1465b87f22f3ff98c52d52"	0	0	0	3	0	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0	0
"2482"	"b0ac73079c8d95cd22280b18f67b1d8e"	3	0	0	0	0	0	0	0	0	2	0	0	3	2	0	0	0	0	0	0	0
"2483"	"d140b7f8f897a4ac41cee0407e6e5784"	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	0	0	3	0	0	0
"2484"	"0f9bb364369e1ea9fcef2708c63b8250"	0	0	0	4	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
"2485"	"f391aa9f190e1bdcb56fec4874f4f3ba"	0	0	0	0	0	0	2	4	4	0	0	0	0	0	0	0	0	0	0	0	0
"2486"	"2a652216fb6695044c816bd46ab6259a"	0	0	0	0	0	0	6	0	0	3	1	0	0	0	0	0	0	0	0	0	0
"2487"	"d6ace11269089ad2248a2c69334db59e"	0	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	2	4	0	0	0
"2488"	"e52003d46d6c8e24d0f9e52a3fcee44a"	0	0	3	0	1	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0
"2489"	"3322561ce1daf9231bdf18d6ad284524"	1	3	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
"2490"	"dc79044edec961e4ba1991b48820e0e8"	2	0	5	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2491"	"65c755c0b85d2fcd39f12c0de2691366"	0	0	3	3	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
"2492"	"03b03490ba58f217c923a468fa462947"	0	0	1	0	0	0	0	0	0	4	4	0	0	0	0	0	1	0	0	0	0
"2493"	"5b53fa6625649f15465343ec06682b19"	0	0	3	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	0	2	0
"2494"	"99c2b9c73522dc7a36f09ddc196052dd"	0	0	0	1	0	0	0	0	0	1	0	3	0	0	5	0	0	0	0	0	0
"2495"	"0c266cd97fd6d87e57d401a732cf9565"	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	2	0	0	0
"2496"	"f6d8edfa6fd3bed6e173a8358b5bc545"	0	0	0	0	0	0	3	0	3	0	0	4	0	0	0	0	0	0	0	0	0
"2497"	"c9e3ca3954c103380a07dd20ca542e50"	0	0	0	0	0	5	0	0	2	0	0	0	2	0	0	0	0	1	0	0	0
"2498"	"48298a841b343dcb09fb8860ad529084"	0	0	4	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0
"2499"	"8a5c3695d879fa2d30056af5c3a63513"	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2500"	"c453f1c265ae279df536a0feb310473b"	1	0	0	0	0	0	0	0	3	2	0	0	1	0	3	0	0	0	0	0	0
"2501"	"5ae049c3b98c2767b70302191f07ebb3"	0	0	2	0	0	0	0	2	0	2	0	3	0	1	0	0	0	0	0	0	0
"2502"	"7076591fe646c32050df40fa6d959ec0"	1	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	2	0	1	0
"2503"	"336ef0e428e1f6c26d781147ef4dd162"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	4	0
"2504"	"c935835bb662cce97822ea8bcc58a1ff"	3	0	0	0	1	0	0	0	0	3	1	0	2	0	0	0	0	0	0	0	0
"2505"	"2d48def79457b33cddabf128bb8aa3ac"	0	0	0	2	2	0	0	0	0	0	0	1	0	1	4	0	0	0	0	0	0
"2506"	"eb38f941477e90bb5b6c5f8736aa9da5"	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	2	0	1	0	3	0
"2507"	"41140fa8dc9cd3f2affab47725730325"	0	0	0	0	0	0	0	6	0	0	0	1	0	0	0	0	1	0	0	2	0
"2508"	"c3bc3232f2362e61c42e3d43e989caa7"	0	0	0	0	1	0	0	3	3	0	0	0	0	0	0	2	0	1	0	0	0
"2509"	"3013f5f6b0e0f04066e9636d65edad33"	0	0	0	2	0	1	0	0	0	1	0	3	0	0	3	0	0	0	0	0	0
"2510"	"0944e5b410bcb5b3328ee69337373419"	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0
"2511"	"a59816eb40056c7efae338e656547c1c"	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1	2	0	0
"2512"	"6ef183487c83e14b875d5e4488170e4c"	0	0	0	1	3	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
"2513"	"6afb750daf4e2f38c6ea8517db9e3615"	0	0	0	0	0	0	0	0	0	4	2	0	0	0	1	0	0	0	0	3	0
"2514"	"af2a33d07a2fb13dab44b6766a4dc294"	0	0	0	0	0	0	0	0	0	2	0	0	0	0	6	0	2	0	0	0	0
"2515"	"312c79d8c9c6e97b1895506f3ea9fe53"	0	0	0	1	0	5	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0
"2516"	"f2ae0dfd7e7c9116be3f380fcd52eec0"	4	0	0	1	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0
"2517"	"1261f03ce6e141f0c2d8d9c8c1ee27d9"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	8	0
"2518"	"05665388f3804e7648a4817e7e74216e"	2	0	0	2	3	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0
"2519"	"16d549146f93f6711aaaeaad96b2148c"	0	0	0	0	0	0	2	2	2	0	0	2	0	0	0	2	0	0	0	0	0
"2520"	"946354b02639231b6554845d5d084fa5"	0	0	0	3	1	0	0	0	0	0	2	2	0	0	0	0	2	0	0	0	0
"2521"	"ccc760f7e2e332bb2b173471225398d0"	0	0	0	0	0	0	2	0	0	5	0	3	0	0	0	0	0	0	0	0	0
"2522"	"eb8e37a4117d75b8aa9a6c09145ad529"	2	2	0	0	0	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
"2523"	"521af6a133de8ad4f9e4f19060ba8596"	0	0	1	0	0	0	0	0	3	3	0	0	1	0	1	0	1	0	0	0	0
"2524"	"35d46b4ef929014d0e32462088b609ce"	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	2	4	0	0	0	0
"2525"	"50889676ece6761876641ab6346398b9"	2	0	3	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0
"2526"	"61deb55138e5a388be764437f613e256"	4	0	0	0	2	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0
"2527"	"cbc00ce4e3a367344810cf17291d6c00"	3	0	0	0	0	2	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0
"2528"	"900b891d77cd3c73243269517c214327"	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	2	1	1	1	2	0
"2529"	"22f0f163dfb4d3f9625a397661813891"	0	0	0	0	0	0	0	2	5	0	0	0	0	0	0	3	0	0	0	0	0
"2530"	"f67ff89f7d7df319b1e6dc1bc3e42a4b"	0	0	0	4	2	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0
"2531"	"e737fb044bcff9d0abe38c865d44448c"	3	1	0	0	2	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0
"2532"	"0177201b14b5c523200176aea0da4e18"	0	0	0	0	0	1	0	0	3	2	0	2	1	0	0	0	0	1	0	0	0
"2533"	"3fa5b186db067c4e71b0a20cbd2e811c"	0	3	0	0	0	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
"2534"	"28547f5c32026f90760f82f88bd29d2b"	0	0	2	0	2	2	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0
"2535"	"1716a56c2d1d7cbe15cc794cfdbfa3d3"	0	0	3	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"2536"	"1616ca6a81e86b02ea27869a0d0b1ffc"	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	2	0
"2537"	"d4a71ef4c09d99146240f15a4c1ba3c1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	0	0	0
"2538"	"9dbf975638f8a47f4173d5fe1735a9e5"	0	0	0	0	0	1	0	0	0	0	1	0	4	2	2	0	0	0	0	0	0
"2539"	"75fca6ec18ba8b49cc139ea7dcaf2a82"	2	0	0	0	0	1	0	0	0	2	1	3	1	0	0	0	0	0	0	0	0
"2540"	"e1fbbfe5f0520fc923747e0e2fb16998"	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	5	2	0
"2541"	"9253bbdebdc2191309230ef962c20817"	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	6	0	0	0	0
"2542"	"fc8fc39532b8dc6b465eae645f8aaa9b"	0	0	0	1	0	2	0	0	3	3	0	0	0	0	1	0	0	0	0	0	0
"2543"	"bbf982da9ca11a0990a5dcdbb4ce7ae2"	2	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0
"2544"	"eeec4ecf08acb6b608117cbac8f53413"	0	0	1	1	0	2	0	0	0	2	0	3	0	1	0	0	0	0	0	0	0
"2545"	"26c03e2a4ef04c789516a02c6e80ea23"	0	0	0	0	0	1	4	2	0	0	1	1	0	0	0	0	0	0	0	0	1
"2546"	"12225bb38cb5398c6113830b63de5afd"	0	0	2	2	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2547"	"b5f22c343db9d5f0f64225840a6ece9d"	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	4	0	0	0	0
"2548"	"d2dc047499e280aa024b1f116e38a30b"	2	3	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0
"2549"	"1075ffba0a3c7e0c6ae85ad7aca335d5"	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	2	0	0	0	0
"2550"	"d505dcae9fade6f69d9697f0b65f4253"	0	0	0	2	1	0	0	0	4	0	0	0	0	0	0	0	3	0	0	0	0
"2551"	"f5154ccf9c76aa7504b751fa57bc309b"	2	0	0	0	0	0	0	3	2	0	0	0	0	0	0	1	0	0	0	2	0
"2552"	"1bcfde48b0c7363a37ebbae143570814"	0	0	6	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0
"2553"	"a9239e667a0c814bdbed41e9e6c7629b"	0	0	0	2	1	0	0	0	0	1	1	0	0	0	0	2	3	0	0	0	0
"2554"	"c9b20e7c559101fac6ccc4e3bf16f070"	0	0	2	0	0	0	0	0	0	0	3	2	3	0	0	0	0	0	0	0	0
"2555"	"b5c21f1d93e50979fd80f63a30a60e0f"	0	0	0	0	2	0	0	0	0	2	3	0	0	0	1	2	0	0	0	0	0
"2556"	"7b3f425eb762ba5f269417bb7c74b640"	5	0	0	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
"2557"	"f18b0d9097ccf709001fd005acf91606"	2	0	0	0	1	0	0	0	0	0	0	2	5	0	0	0	0	0	0	0	0
"2558"	"03367d7faca87c8067f1e672af135784"	2	0	0	0	3	2	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0
"2559"	"08b39437eadfbeb30b7207abdea7ade5"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	4	0
"2560"	"9e6e600d53cbbb7e22110678241e7b12"	0	0	2	3	0	0	0	0	1	0	0	0	2	0	0	0	2	0	0	0	0
"2561"	"09a44b41edba4fa5a8248a708574eb83"	1	0	0	2	0	1	0	0	0	0	2	2	0	0	0	0	2	0	0	0	0
"2562"	"1c85a58c7ba9e918014813eaac645224"	3	0	0	0	0	0	2	0	0	0	0	0	0	5	0	0	0	0	0	0	0
"2563"	"b261406862f491ac75e871df868fb5d8"	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	4	0	0
"2564"	"beec7f6cf93ba627cb2578974b3b5d88"	0	5	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
"2565"	"db551fea4f5d3ea39915648730c6ef3c"	0	0	3	0	0	3	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
"2566"	"3e35668bc7af28beaacb67150b8b22d7"	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1
"2567"	"25d1128a4446d78180a876869f44bd89"	0	0	0	2	0	4	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0
"2568"	"694b765ed49d70983bedf21c0fc3e02e"	0	0	0	0	0	0	0	0	0	0	4	0	3	0	3	0	0	0	0	0	0
"2569"	"5f7708736fe717ca233b3687b7eca1fa"	4	0	0	0	0	0	0	0	0	0	2	0	0	0	2	2	0	0	0	0	0
"2570"	"657d50289189b701514805ad2bd1ad42"	0	1	0	2	0	0	0	3	3	0	0	1	0	0	0	0	0	0	0	0	0
"2571"	"11cfbf4cf8e0686efadd161dd2339ce9"	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	3	4	0	0	0	0
"2572"	"98da12e15289f99b0c95453f55b29f0e"	0	0	0	0	0	0	0	3	0	0	0	2	1	0	0	3	1	0	0	0	0
"2573"	"ffdcbca42d605a7e8595efd72ac15618"	0	0	0	2	5	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
"2574"	"f3dfb88c6d7d2b131d9404c7a0964da6"	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	0	0	0
"2575"	"a5a9dfe7a80ea561aa7c61fcbb9b9fb5"	1	0	3	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	2	0
"2576"	"47a7de69f328e9be2e3015e8c732bbf9"	0	0	0	4	0	0	0	0	0	1	3	2	0	0	0	0	0	0	0	0	0
"2577"	"0708a79b46cbaa3566d827b0354d8f35"	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	4	2	0	0	0
"2578"	"ec7e5af3a5c25bbcf0a89dc7d724ee97"	0	0	0	0	0	0	0	0	2	0	0	4	0	0	4	0	0	0	0	0	0
"2579"	"37c9fd393f299509ae9f5504caa386a0"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0	0	0	0	0
"2580"	"cb602c1692c11ad8ae548a0603a81787"	2	0	0	0	0	0	2	2	0	0	0	2	2	0	0	0	0	0	0	0	0
"2581"	"a74372e1e3a663eaaa9cb97459cd1662"	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
"2582"	"abcd4c96282276d47a3281ad84eb17c8"	0	0	1	0	0	0	2	1	0	0	1	1	0	0	0	4	0	0	0	0	0
"2583"	"f2a171d9613d3ec7fc4dd7d0b3c0d121"	0	0	0	0	1	0	1	0	5	0	0	0	0	0	0	3	0	0	0	0	0
